Subject_ID,DateTime,Average_Stress,Stressed
27,18.08.18 21:44,0.2330775,0
27,19.08.18 23:07,0.0,0
27,20.08.18 22:50,0.065215,0
27,22.08.18 09:04,0.065215,0
27,22.08.18 21:08,0.287425,0
27,24.08.18 09:56,0.335725,0
27,24.08.18 21:29,0.0,0
27,26.08.18 21:23,0.0543475,0
27,27.08.18 21:57,0.0543475,0
27,28.08.18 22:06,0.0,0
27,31.08.18 20:24,0.335725,0
27,01.09.18 22:40,0.1026475,0
27,02.09.18 23:44,0.0,0
27,04.09.18 21:33,0.065215,0
27,05.09.18 22:51,0.287425,0
27,06.09.18 23:48,0.065215,0
27,07.09.18 23:51,0.1135149999999999,0
27,09.09.18 11:58,0.2161624999999999,0
27,09.09.18 20:42,0.44442,0
27,10.09.18 22:31,0.1026475,0
27,11.09.18 20:25,0.1678625,0
27,12.09.18 20:15,0.0,0
27,13.09.18 20:39,0.065215,0
28,09.08.18 22:26,0.258415,0
28,10.08.18 23:13,0.2644625,0
28,13.08.18 21:39,0.427505,0
28,14.08.18 23:27,0.4262775,0
28,16.08.18 00:51,0.301895,0
28,16.08.18 00:52,0.1992474999999999,0
